task id,suite,benchmark,crit level,level-A pet(us),period (ms),wss
500,TACLe,gsm_enc,0,473.31749999999994,48.0,2
501,TACLe,gsm_enc,0,473.31749999999994,48.0,2
502,TACLe,gsm_enc,0,473.31749999999994,48.0,2
503,TACLe,gsm_enc,0,473.31749999999994,48.0,2
504,TACLe,gsm_enc,0,473.31749999999994,48.0,2
505,TACLe,gsm_enc,0,473.31749999999994,48.0,2
506,TACLe,gsm_enc,0,473.31749999999994,48.0,2
507,TACLe,gsm_enc,0,473.31749999999994,96.0,2
508,TACLe,gsm_enc,0,473.31749999999994,96.0,2
509,TACLe,gsm_enc,0,473.31749999999994,96.0,2
510,TACLe,gsm_enc,0,473.31749999999994,96.0,2
511,TACLe,gsm_enc,0,473.31749999999994,96.0,2
512,TACLe,gsm_enc,0,473.31749999999994,96.0,2
513,TACLe,gsm_enc,0,473.31749999999994,96.0,2
514,TACLe,gsm_enc,0,473.31749999999994,96.0,2
515,TACLe,gsm_enc,0,473.31749999999994,96.0,2
516,TACLe,gsm_enc,0,473.31749999999994,96.0,2
517,TACLe,gsm_enc,0,473.31749999999994,96.0,2
518,TACLe,gsm_enc,0,473.31749999999994,96.0,2
519,TACLe,gsm_enc,0,473.31749999999994,96.0,2
520,TACLe,gsm_enc,0,473.31749999999994,96.0,2
521,TACLe,gsm_enc,0,473.31749999999994,96.0,2
522,TACLe,gsm_enc,0,473.31749999999994,96.0,2
523,TACLe,gsm_enc,0,473.31749999999994,96.0,2
524,TACLe,gsm_enc,0,473.31749999999994,96.0,2
525,TACLe,gsm_enc,0,473.31749999999994,96.0,2
526,TACLe,gsm_enc,0,473.31749999999994,96.0,2
527,TACLe,gsm_enc,0,473.31749999999994,96.0,2
528,TACLe,gsm_enc,0,473.31749999999994,96.0,2
529,TACLe,h264_dec,1,115.6575,96.0,2
530,TACLe,h264_dec,1,115.6575,96.0,2
531,TACLe,h264_dec,1,115.6575,96.0,2
532,TACLe,h264_dec,1,115.6575,96.0,2
533,TACLe,h264_dec,1,115.6575,96.0,2
534,TACLe,h264_dec,1,115.6575,96.0,2
535,TACLe,h264_dec,1,115.6575,96.0,2
536,TACLe,h264_dec,1,115.6575,96.0,2
537,TACLe,h264_dec,1,115.6575,96.0,2
538,TACLe,h264_dec,1,115.6575,96.0,2
539,TACLe,h264_dec,1,115.6575,96.0,2
540,TACLe,h264_dec,1,115.6575,96.0,2
541,TACLe,h264_dec,1,115.6575,96.0,2
542,TACLe,h264_dec,1,115.6575,96.0,2
543,TACLe,huff_dec,1,119.32499999999999,96.0,2
544,TACLe,huff_dec,1,119.32499999999999,96.0,2
545,TACLe,huff_dec,1,119.32499999999999,96.0,2
546,TACLe,huff_dec,1,119.32499999999999,96.0,2
547,TACLe,huff_dec,1,119.32499999999999,96.0,2
548,TACLe,huff_dec,1,119.32499999999999,96.0,2
549,TACLe,huff_dec,1,119.32499999999999,96.0,2
550,TACLe,huff_dec,1,119.32499999999999,96.0,2
551,TACLe,huff_dec,1,119.32499999999999,96.0,2
552,TACLe,huff_dec,1,119.32499999999999,96.0,2
553,TACLe,huff_dec,1,119.32499999999999,96.0,2
554,TACLe,huff_dec,1,119.32499999999999,96.0,2
555,TACLe,huff_dec,1,119.32499999999999,96.0,2
556,TACLe,huff_dec,1,119.32499999999999,96.0,2
557,TACLe,huff_dec,1,119.32499999999999,96.0,2
558,TACLe,huff_dec,1,119.32499999999999,96.0,2
559,TACLe,huff_dec,1,119.32499999999999,96.0,2
560,TACLe,huff_dec,1,119.32499999999999,96.0,2
561,TACLe,adpcm_dec,1,125.61,96.0,2
562,TACLe,adpcm_dec,1,125.61,96.0,2
563,TACLe,adpcm_dec,1,125.61,96.0,2
564,TACLe,adpcm_dec,1,125.61,96.0,2
565,TACLe,adpcm_dec,1,125.61,96.0,2
566,TACLe,adpcm_dec,1,125.61,96.0,2
567,TACLe,adpcm_dec,1,125.61,96.0,2
568,TACLe,adpcm_dec,1,125.61,96.0,2
569,TACLe,adpcm_dec,1,125.61,96.0,2
570,TACLe,adpcm_dec,1,125.61,96.0,2
571,TACLe,adpcm_dec,1,125.61,96.0,2
572,TACLe,adpcm_dec,1,125.61,96.0,2
573,TACLe,adpcm_dec,1,125.61,96.0,2
574,TACLe,adpcm_dec,1,125.61,96.0,2
575,TACLe,adpcm_dec,1,125.61,96.0,2
576,TACLe,adpcm_dec,1,125.61,96.0,2
577,TACLe,adpcm_dec,1,125.61,96.0,2
578,TACLe,adpcm_dec,1,125.61,96.0,2
579,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
580,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
581,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
582,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
583,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
584,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
585,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
586,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
587,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
588,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
589,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
590,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
591,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
592,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
593,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
594,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
595,TACLe,adpcm_enc,1,127.81049999999999,96.0,2
596,TACLe,g723_enc,1,149.81099999999998,96.0,2
597,TACLe,g723_enc,1,149.81099999999998,96.0,2
598,TACLe,g723_enc,1,149.81099999999998,96.0,2
599,TACLe,g723_enc,1,149.81099999999998,96.0,2
600,TACLe,g723_enc,1,149.81099999999998,96.0,2
601,TACLe,g723_enc,1,149.81099999999998,96.0,2
602,TACLe,g723_enc,1,149.81099999999998,96.0,2
603,TACLe,g723_enc,1,149.81099999999998,96.0,2
604,TACLe,g723_enc,1,149.81099999999998,96.0,2
605,TACLe,g723_enc,1,149.81099999999998,96.0,2
606,TACLe,g723_enc,1,149.81099999999998,96.0,2
607,TACLe,g723_enc,1,149.81099999999998,96.0,2
608,TACLe,g723_enc,1,149.81099999999998,96.0,2
609,TACLe,g723_enc,1,149.81099999999998,96.0,2
610,TACLe,g723_enc,1,149.81099999999998,96.0,2
611,TACLe,g723_enc,1,149.81099999999998,96.0,2
612,TACLe,g723_enc,1,149.81099999999998,96.0,2
613,TACLe,g723_enc,1,149.81099999999998,96.0,2
614,TACLe,g723_enc,1,149.81099999999998,96.0,2
615,TACLe,g723_enc,1,149.81099999999998,96.0,2
616,TACLe,g723_enc,1,149.81099999999998,96.0,2
617,TACLe,g723_enc,1,149.81099999999998,96.0,2
618,TACLe,g723_enc,1,149.81099999999998,96.0,2
619,TACLe,g723_enc,1,149.81099999999998,96.0,2
620,TACLe,g723_enc,1,149.81099999999998,96.0,2
621,TACLe,huff_enc,1,158.0865,96.0,2
622,TACLe,huff_enc,1,158.0865,96.0,2
623,TACLe,huff_enc,1,158.0865,96.0,2
624,TACLe,huff_enc,1,158.0865,96.0,2
625,TACLe,huff_enc,1,158.0865,96.0,2
626,TACLe,huff_enc,1,158.0865,96.0,2
627,TACLe,huff_enc,1,158.0865,96.0,2
628,TACLe,huff_enc,1,158.0865,96.0,2
629,TACLe,huff_enc,1,158.0865,96.0,2
630,TACLe,huff_enc,1,158.0865,96.0,2
631,TACLe,huff_enc,1,158.0865,96.0,2
632,TACLe,huff_enc,1,158.0865,96.0,2
633,TACLe,audiobeam,1,168.77249999999998,96.0,2
634,TACLe,audiobeam,1,168.77249999999998,96.0,2
635,TACLe,audiobeam,1,168.77249999999998,96.0,2
636,TACLe,audiobeam,1,168.77249999999998,96.0,2
637,TACLe,audiobeam,1,168.77249999999998,96.0,2
638,TACLe,audiobeam,1,168.77249999999998,96.0,2
639,TACLe,audiobeam,1,168.77249999999998,96.0,2
640,TACLe,audiobeam,1,168.77249999999998,96.0,2
641,TACLe,audiobeam,1,168.77249999999998,96.0,2
642,TACLe,audiobeam,1,168.77249999999998,96.0,2
643,TACLe,audiobeam,1,168.77249999999998,96.0,2
644,TACLe,audiobeam,1,168.77249999999998,96.0,2
645,TACLe,audiobeam,1,168.77249999999998,96.0,2
646,TACLe,audiobeam,1,168.77249999999998,96.0,2
647,TACLe,audiobeam,1,168.77249999999998,96.0,2
648,TACLe,audiobeam,1,168.77249999999998,96.0,2
649,TACLe,audiobeam,1,168.77249999999998,96.0,2
650,TACLe,audiobeam,1,168.77249999999998,96.0,2
651,TACLe,audiobeam,1,168.77249999999998,96.0,2
652,TACLe,gsm_dec,1,248.39249999999998,96.0,2
653,TACLe,gsm_dec,1,248.39249999999998,96.0,2
654,TACLe,gsm_dec,1,248.39249999999998,96.0,2
655,TACLe,gsm_dec,1,248.39249999999998,96.0,2
656,TACLe,gsm_dec,1,248.39249999999998,96.0,2
657,TACLe,gsm_dec,1,248.39249999999998,96.0,2
658,TACLe,gsm_dec,1,248.39249999999998,96.0,2
659,TACLe,gsm_dec,1,248.39249999999998,96.0,2
660,TACLe,gsm_dec,1,248.39249999999998,96.0,2
661,TACLe,gsm_dec,1,248.39249999999998,96.0,2
662,TACLe,gsm_dec,1,248.39249999999998,96.0,2
663,TACLe,gsm_dec,1,248.39249999999998,96.0,2
664,TACLe,gsm_dec,1,248.39249999999998,96.0,2
665,TACLe,gsm_dec,1,248.39249999999998,96.0,2
666,TACLe,gsm_dec,1,248.39249999999998,96.0,2
667,TACLe,gsm_dec,1,248.39249999999998,96.0,2
668,TACLe,gsm_dec,1,248.39249999999998,96.0,2
669,TACLe,gsm_dec,1,248.39249999999998,96.0,2
670,TACLe,gsm_dec,1,248.39249999999998,192.0,2
671,TACLe,gsm_dec,1,248.39249999999998,192.0,2
672,TACLe,gsm_dec,1,248.39249999999998,192.0,2
673,TACLe,gsm_dec,1,248.39249999999998,192.0,2
674,TACLe,gsm_dec,1,248.39249999999998,192.0,2
675,TACLe,gsm_dec,1,248.39249999999998,192.0,2
676,TACLe,gsm_dec,1,248.39249999999998,192.0,2
677,TACLe,gsm_dec,1,248.39249999999998,192.0,2
678,TACLe,gsm_dec,1,248.39249999999998,192.0,2
679,TACLe,gsm_dec,1,248.39249999999998,192.0,2
680,TACLe,gsm_dec,1,248.39249999999998,192.0,2
681,TACLe,gsm_dec,1,248.39249999999998,192.0,2
682,TACLe,gsm_dec,1,248.39249999999998,192.0,2
683,TACLe,gsm_dec,1,248.39249999999998,192.0,2
684,TACLe,gsm_dec,1,248.39249999999998,192.0,2
685,TACLe,gsm_dec,1,248.39249999999998,192.0,2
686,TACLe,cjpeg_tran,1,271.7535,96.0,2
687,TACLe,cjpeg_tran,1,271.7535,96.0,2
688,TACLe,cjpeg_tran,1,271.7535,96.0,2
689,TACLe,cjpeg_tran,1,271.7535,96.0,2
690,TACLe,cjpeg_tran,1,271.7535,96.0,2
691,TACLe,cjpeg_tran,1,271.7535,96.0,2
692,TACLe,cjpeg_tran,1,271.7535,96.0,2
693,TACLe,cjpeg_tran,1,271.7535,96.0,2
694,TACLe,cjpeg_tran,1,271.7535,96.0,2
695,TACLe,cjpeg_tran,1,271.7535,96.0,2
696,TACLe,cjpeg_tran,1,271.7535,96.0,2
697,TACLe,cjpeg_tran,1,271.7535,96.0,2
698,TACLe,cjpeg_tran,1,271.7535,96.0,2
699,TACLe,cjpeg_tran,1,271.7535,96.0,2
700,TACLe,cjpeg_tran,1,271.7535,96.0,2
701,TACLe,cjpeg_tran,1,271.7535,96.0,2
702,TACLe,cjpeg_tran,1,271.7535,96.0,2
703,TACLe,cjpeg_tran,1,271.7535,192.0,2
704,TACLe,cjpeg_tran,1,271.7535,192.0,2
705,TACLe,cjpeg_tran,1,271.7535,192.0,2
706,TACLe,cjpeg_tran,1,271.7535,192.0,2
707,TACLe,cjpeg_tran,1,271.7535,192.0,2
708,TACLe,cjpeg_tran,1,271.7535,192.0,2
709,TACLe,cjpeg_tran,1,271.7535,192.0,2
710,TACLe,cjpeg_tran,1,271.7535,192.0,2
711,TACLe,cjpeg_tran,1,271.7535,192.0,2
712,TACLe,cjpeg_tran,1,271.7535,192.0,2
713,TACLe,epic,1,337.7535,96.0,2
714,TACLe,epic,1,337.7535,96.0,2
715,TACLe,epic,1,337.7535,96.0,2
716,TACLe,epic,1,337.7535,96.0,2
717,TACLe,epic,1,337.7535,96.0,2
718,TACLe,epic,1,337.7535,96.0,2
719,TACLe,epic,1,337.7535,96.0,2
720,TACLe,epic,1,337.7535,96.0,2
721,TACLe,epic,1,337.7535,96.0,2
722,TACLe,epic,1,337.7535,96.0,2
723,TACLe,epic,1,337.7535,96.0,2
724,TACLe,epic,1,337.7535,96.0,2
725,TACLe,epic,1,337.7535,96.0,2
726,TACLe,epic,1,337.7535,96.0,2
727,TACLe,epic,1,337.7535,96.0,2
728,TACLe,epic,1,337.7535,96.0,2
729,TACLe,epic,1,337.7535,96.0,2
730,TACLe,epic,1,337.7535,192.0,2
731,TACLe,epic,1,337.7535,192.0,2
732,TACLe,epic,1,337.7535,192.0,2
733,TACLe,epic,1,337.7535,192.0,2
734,TACLe,epic,1,337.7535,192.0,2
735,TACLe,epic,1,337.7535,192.0,2
736,TACLe,epic,1,337.7535,192.0,2
737,TACLe,epic,1,337.7535,192.0,2
738,TACLe,epic,1,337.7535,192.0,2
739,TACLe,epic,1,337.7535,192.0,2
740,TACLe,epic,1,337.7535,192.0,2
741,TACLe,epic,1,337.7535,192.0,2
742,TACLe,epic,1,337.7535,192.0,2
743,TACLe,epic,1,337.7535,192.0,2
744,TACLe,epic,1,337.7535,192.0,2
745,TACLe,epic,1,337.7535,192.0,2
746,TACLe,rijndael_e,1,361.221,96.0,2
747,TACLe,rijndael_e,1,361.221,96.0,2
748,TACLe,rijndael_e,1,361.221,96.0,2
749,TACLe,rijndael_e,1,361.221,96.0,2
750,TACLe,rijndael_e,1,361.221,96.0,2
751,TACLe,rijndael_e,1,361.221,96.0,2
752,TACLe,rijndael_e,1,361.221,96.0,2
753,TACLe,rijndael_e,1,361.221,96.0,2
754,TACLe,rijndael_e,1,361.221,96.0,2
755,TACLe,rijndael_e,1,361.221,96.0,2
756,TACLe,rijndael_e,1,361.221,96.0,2
757,TACLe,rijndael_e,1,361.221,192.0,2
758,TACLe,rijndael_e,1,361.221,192.0,2
759,TACLe,rijndael_e,1,361.221,192.0,2
760,TACLe,rijndael_e,1,361.221,192.0,2
761,TACLe,rijndael_e,1,361.221,192.0,2
762,TACLe,rijndael_e,1,361.221,192.0,2
763,TACLe,rijndael_e,1,361.221,192.0,2
764,TACLe,rijndael_e,1,361.221,192.0,2
765,TACLe,rijndael_e,1,361.221,192.0,2
766,TACLe,rijndael_e,1,361.221,192.0,2
767,TACLe,rijndael_e,1,361.221,192.0,2
768,TACLe,rijndael_e,1,361.221,192.0,2
769,TACLe,rijndael_e,1,361.221,192.0,2
770,TACLe,rijndael_e,1,361.221,192.0,2
771,TACLe,rijndael_e,1,361.221,192.0,2
772,TACLe,rijndael_e,1,361.221,192.0,2
773,TACLe,rijndael_d,1,374.6309999999999,96.0,2
774,TACLe,rijndael_d,1,374.6309999999999,96.0,2
775,TACLe,rijndael_d,1,374.6309999999999,96.0,2
776,TACLe,rijndael_d,1,374.6309999999999,96.0,2
777,TACLe,rijndael_d,1,374.6309999999999,96.0,2
778,TACLe,rijndael_d,1,374.6309999999999,96.0,2
779,TACLe,rijndael_d,1,374.6309999999999,96.0,2
780,TACLe,rijndael_d,1,374.6309999999999,96.0,2
781,TACLe,rijndael_d,1,374.6309999999999,96.0,2
782,TACLe,rijndael_d,1,374.6309999999999,96.0,2
783,TACLe,rijndael_d,1,374.6309999999999,96.0,2
784,TACLe,rijndael_d,1,374.6309999999999,96.0,2
785,TACLe,rijndael_d,1,374.6309999999999,96.0,2
786,TACLe,rijndael_d,1,374.6309999999999,96.0,2
787,TACLe,rijndael_d,1,374.6309999999999,96.0,2
788,TACLe,rijndael_d,1,374.6309999999999,96.0,2
789,TACLe,rijndael_d,1,374.6309999999999,96.0,2
790,TACLe,rijndael_d,1,374.6309999999999,96.0,2
791,TACLe,rijndael_d,1,374.6309999999999,96.0,2
792,TACLe,rijndael_d,1,374.6309999999999,96.0,2
793,TACLe,rijndael_d,1,374.6309999999999,96.0,2
794,TACLe,rijndael_d,1,374.6309999999999,96.0,2
795,TACLe,rijndael_d,1,374.6309999999999,96.0,2
796,TACLe,rijndael_d,1,374.6309999999999,96.0,2
797,TACLe,rijndael_d,1,374.6309999999999,96.0,2
798,TACLe,rijndael_d,1,374.6309999999999,96.0,2
799,TACLe,rijndael_d,1,374.6309999999999,192.0,2
800,TACLe,rijndael_d,1,374.6309999999999,192.0,2
801,TACLe,rijndael_d,1,374.6309999999999,192.0,2
802,TACLe,rijndael_d,1,374.6309999999999,192.0,2
803,TACLe,rijndael_d,1,374.6309999999999,192.0,2
804,TACLe,rijndael_d,1,374.6309999999999,192.0,2
805,TACLe,rijndael_d,1,374.6309999999999,192.0,2
806,TACLe,rijndael_d,1,374.6309999999999,192.0,2
807,TACLe,rijndael_d,1,374.6309999999999,192.0,2
808,TACLe,rijndael_d,1,374.6309999999999,192.0,2
809,TACLe,rijndael_d,1,374.6309999999999,192.0,2
810,TACLe,rijndael_d,1,374.6309999999999,192.0,2
811,TACLe,rijndael_d,1,374.6309999999999,192.0,2
812,TACLe,rijndael_d,1,374.6309999999999,192.0,2
813,TACLe,rijndael_d,1,374.6309999999999,192.0,2
814,TACLe,rijndael_d,1,374.6309999999999,192.0,2
815,TACLe,anagram,1,383.8499999999999,96.0,2
816,TACLe,anagram,1,383.8499999999999,96.0,2
817,TACLe,anagram,1,383.8499999999999,96.0,2
818,TACLe,anagram,1,383.8499999999999,96.0,2
819,TACLe,anagram,1,383.8499999999999,96.0,2
820,TACLe,anagram,1,383.8499999999999,96.0,2
821,TACLe,anagram,1,383.8499999999999,96.0,2
822,TACLe,anagram,1,383.8499999999999,96.0,2
823,TACLe,anagram,1,383.8499999999999,96.0,2
824,TACLe,anagram,1,383.8499999999999,96.0,2
825,TACLe,anagram,1,383.8499999999999,96.0,2
826,TACLe,anagram,1,383.8499999999999,192.0,2
827,TACLe,anagram,1,383.8499999999999,192.0,2
828,TACLe,anagram,1,383.8499999999999,192.0,2
829,TACLe,anagram,1,383.8499999999999,192.0,2
830,TACLe,anagram,1,383.8499999999999,192.0,2
831,TACLe,anagram,1,383.8499999999999,192.0,2
832,TACLe,anagram,1,383.8499999999999,192.0,2
833,TACLe,anagram,1,383.8499999999999,192.0,2
834,TACLe,anagram,1,383.8499999999999,192.0,2
835,TACLe,anagram,1,383.8499999999999,192.0,2
836,TACLe,anagram,1,383.8499999999999,192.0,2
837,TACLe,anagram,1,383.8499999999999,192.0,2
838,TACLe,anagram,1,383.8499999999999,192.0,2
839,TACLe,anagram,1,383.8499999999999,192.0,2
840,TACLe,anagram,1,383.8499999999999,192.0,2
841,TACLe,anagram,1,383.8499999999999,192.0,2
842,TACLe,gsm_enc,1,473.31749999999994,96.0,2
843,TACLe,gsm_enc,1,473.31749999999994,96.0,2
844,TACLe,gsm_enc,1,473.31749999999994,96.0,2
845,TACLe,gsm_enc,1,473.31749999999994,96.0,2
846,TACLe,gsm_enc,1,473.31749999999994,96.0,2
847,TACLe,gsm_enc,1,473.31749999999994,96.0,2
848,TACLe,gsm_enc,1,473.31749999999994,96.0,2
849,TACLe,gsm_enc,1,473.31749999999994,96.0,2
850,TACLe,gsm_enc,1,473.31749999999994,96.0,2
851,TACLe,gsm_enc,1,473.31749999999994,96.0,2
852,TACLe,gsm_enc,1,473.31749999999994,96.0,2
853,TACLe,gsm_enc,1,473.31749999999994,96.0,2
854,TACLe,gsm_enc,1,473.31749999999994,96.0,2
855,TACLe,gsm_enc,1,473.31749999999994,96.0,2
856,TACLe,gsm_enc,1,473.31749999999994,96.0,2
857,TACLe,gsm_enc,1,473.31749999999994,192.0,2
858,TACLe,gsm_enc,1,473.31749999999994,192.0,2
859,TACLe,gsm_enc,1,473.31749999999994,192.0,2
860,TACLe,gsm_enc,1,473.31749999999994,192.0,2
861,TACLe,gsm_enc,1,473.31749999999994,192.0,2
862,TACLe,gsm_enc,1,473.31749999999994,192.0,2
863,TACLe,gsm_enc,1,473.31749999999994,192.0,2
864,TACLe,gsm_enc,1,473.31749999999994,192.0,2
865,TACLe,gsm_enc,1,473.31749999999994,192.0,2
866,TACLe,gsm_enc,1,473.31749999999994,192.0,2
867,TACLe,gsm_enc,1,473.31749999999994,192.0,2
868,TACLe,gsm_enc,1,473.31749999999994,192.0,2
869,TACLe,gsm_enc,1,473.31749999999994,192.0,2
870,TACLe,gsm_enc,1,473.31749999999994,192.0,2
871,TACLe,gsm_enc,1,473.31749999999994,192.0,2
872,TACLe,gsm_enc,1,473.31749999999994,192.0,2
873,TACLe,gsm_enc,1,473.31749999999994,192.0,2
874,TACLe,gsm_enc,1,473.31749999999994,192.0,2
875,TACLe,gsm_enc,1,473.31749999999994,192.0,2
876,TACLe,gsm_enc,1,473.31749999999994,192.0,2
877,TACLe,gsm_enc,1,473.31749999999994,192.0,2
878,TACLe,gsm_enc,1,473.31749999999994,192.0,2
879,TACLe,gsm_enc,1,473.31749999999994,192.0,2
880,TACLe,gsm_enc,1,473.31749999999994,192.0,2
881,TACLe,gsm_enc,1,473.31749999999994,192.0,2
882,TACLe,gsm_enc,1,473.31749999999994,192.0,2
883,TACLe,gsm_enc,1,473.31749999999994,192.0,2
884,TACLe,gsm_enc,1,473.31749999999994,192.0,2
885,TACLe,susan,1,2856.4575,96.0,2
886,TACLe,susan,1,2856.4575,96.0,2
887,TACLe,susan,1,2856.4575,96.0,2
888,TACLe,susan,1,2856.4575,96.0,2
889,TACLe,susan,1,2856.4575,96.0,2
890,TACLe,susan,1,2856.4575,96.0,2
891,TACLe,susan,1,2856.4575,96.0,2
892,TACLe,susan,1,2856.4575,96.0,2
893,TACLe,susan,1,2856.4575,96.0,2
894,TACLe,susan,1,2856.4575,96.0,2
895,TACLe,susan,1,2856.4575,96.0,2
896,TACLe,susan,1,2856.4575,96.0,2
897,TACLe,susan,1,2856.4575,96.0,2
898,TACLe,susan,1,2856.4575,192.0,2
899,TACLe,susan,1,2856.4575,192.0,2
900,TACLe,susan,1,2856.4575,192.0,2
901,TACLe,susan,1,2856.4575,192.0,2
902,TACLe,susan,1,2856.4575,192.0,2
903,TACLe,susan,1,2856.4575,192.0,2
904,TACLe,susan,1,2856.4575,192.0,2
905,TACLe,susan,1,2856.4575,192.0,2
906,TACLe,susan,1,2856.4575,192.0,2
907,TACLe,susan,1,2856.4575,192.0,2
908,TACLe,susan,1,2856.4575,192.0,2
909,TACLe,susan,1,2856.4575,192.0,2
910,TACLe,dijkstra,1,5728.524,192.0,2
911,TACLe,dijkstra,1,5728.524,192.0,2
912,TACLe,dijkstra,1,5728.524,192.0,2
913,TACLe,dijkstra,1,5728.524,192.0,2
914,TACLe,dijkstra,1,5728.524,192.0,2
915,TACLe,dijkstra,1,5728.524,192.0,2
916,TACLe,dijkstra,1,5728.524,192.0,2
917,TACLe,dijkstra,1,5728.524,192.0,2
918,TACLe,dijkstra,1,5728.524,192.0,2
919,TACLe,dijkstra,1,5728.524,192.0,2
920,TACLe,dijkstra,1,5728.524,192.0,2
921,TACLe,dijkstra,1,5728.524,192.0,2
922,TACLe,dijkstra,1,5728.524,192.0,2
923,TACLe,dijkstra,1,5728.524,192.0,2
924,TACLe,dijkstra,1,5728.524,192.0,2
925,TACLe,dijkstra,1,5728.524,192.0,2
926,TACLe,dijkstra,1,5728.524,192.0,2
927,TACLe,dijkstra,1,5728.524,192.0,2
928,SD-VBS,disparity,2,18463.68,3792.0,2
929,SD-VBS,disparity,2,18463.68,3770.0,2
930,SD-VBS,disparity,2,18463.68,1243.0,2
931,SD-VBS,disparity,2,18463.68,4086.0,2
932,SD-VBS,disparity,2,18463.68,3645.0,2
933,SD-VBS,disparity,2,18463.68,1507.0,2
934,SD-VBS,disparity,2,18463.68,4354.0,2
935,SD-VBS,disparity,2,18463.68,1462.0,2
936,SD-VBS,disparity,2,18463.68,3367.0,2
937,SD-VBS,disparity,2,18463.68,3487.0,2
938,SD-VBS,disparity,2,18463.68,980.0,2
939,SD-VBS,localization,2,32943.807,3969.0,2
940,SD-VBS,localization,2,32943.807,3876.0,2
941,SD-VBS,localization,2,32943.807,1472.0,2
942,SD-VBS,localization,2,32943.807,2806.0,2
943,SD-VBS,localization,2,32943.807,4437.0,2
944,SD-VBS,localization,2,32943.807,1555.0,2
945,SD-VBS,localization,2,32943.807,4359.0,2
946,SD-VBS,localization,2,32943.807,4027.0,2
947,SD-VBS,localization,2,32943.807,2689.0,2
948,SD-VBS,localization,2,32943.807,2714.0,2
949,SD-VBS,localization,2,32943.807,4352.0,2
950,SD-VBS,localization,2,32943.807,2235.0,2
951,SD-VBS,localization,2,32943.807,2896.0,2
952,SD-VBS,localization,2,32943.807,2266.0,2
953,SD-VBS,localization,2,32943.807,3898.0,2
954,SD-VBS,localization,2,32943.807,3057.0,2
955,SD-VBS,localization,2,32943.807,4018.0,2
956,SD-VBS,sift,2,54254.549999999996,4150.0,2
957,SD-VBS,sift,2,54254.549999999996,2317.0,2
958,SD-VBS,sift,2,54254.549999999996,2065.0,2
959,SD-VBS,sift,2,54254.549999999996,1777.0,2
960,SD-VBS,sift,2,54254.549999999996,1200.0,2
961,SD-VBS,sift,2,54254.549999999996,4661.0,2
962,SD-VBS,sift,2,54254.549999999996,3660.0,2
963,SD-VBS,sift,2,54254.549999999996,2853.0,2
964,SD-VBS,sift,2,54254.549999999996,2782.0,2
965,SD-VBS,sift,2,54254.549999999996,1640.0,2
966,SD-VBS,sift,2,54254.549999999996,2552.0,2
967,SD-VBS,sift,2,54254.549999999996,1193.0,2
968,SD-VBS,svm,2,37705.604999999996,3618.0,2
969,SD-VBS,svm,2,37705.604999999996,1404.0,2
970,SD-VBS,svm,2,37705.604999999996,2238.0,2
971,SD-VBS,svm,2,37705.604999999996,2044.0,2
972,SD-VBS,svm,2,37705.604999999996,725.0,2
973,SD-VBS,svm,2,37705.604999999996,1202.0,2
974,SD-VBS,svm,2,37705.604999999996,4305.0,2
975,SD-VBS,svm,2,37705.604999999996,943.0,2
976,SD-VBS,svm,2,37705.604999999996,2642.0,2
977,SD-VBS,svm,2,37705.604999999996,4625.0,2
978,SD-VBS,svm,2,37705.604999999996,939.0,2
979,SD-VBS,svm,2,37705.604999999996,3273.0,2
980,SD-VBS,svm,2,37705.604999999996,4282.0,2
981,SD-VBS,svm,2,37705.604999999996,3816.0,2
982,SD-VBS,svm,2,37705.604999999996,911.0,2
983,SD-VBS,svm,2,37705.604999999996,4225.0,2
984,SD-VBS,svm,2,37705.604999999996,3129.0,2
985,SD-VBS,svm,2,37705.604999999996,4786.0,2
986,SD-VBS,stitch,2,34208.358,1592.0,2
987,SD-VBS,stitch,2,34208.358,686.0,2
988,SD-VBS,stitch,2,34208.358,1557.0,2
989,SD-VBS,stitch,2,34208.358,4704.0,2
990,SD-VBS,stitch,2,34208.358,802.0,2
991,SD-VBS,stitch,2,34208.358,1387.0,2
992,SD-VBS,stitch,2,34208.358,3929.0,2
993,SD-VBS,stitch,2,34208.358,4435.0,2
994,SD-VBS,stitch,2,34208.358,1765.0,2
995,SD-VBS,stitch,2,34208.358,4107.0,2
996,SD-VBS,stitch,2,34208.358,3461.0,2
997,SD-VBS,stitch,2,34208.358,3872.0,2
998,SD-VBS,stitch,2,34208.358,2582.0,2
999,SD-VBS,tracking,2,9213.131999999998,1521.0,2
